path,class,source,split
E:\Lavindu\HCI\SignAlphaSet\Y\Y_179.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_677.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand2_y_top_seg_5_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_147.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_723.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_678.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_124.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_708.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_298.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_20.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_218.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_986.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_869.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_255.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_516.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_629.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_931.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_78.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_114.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_48.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand4_y_bot_seg_3_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_355.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_801.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_484.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_730.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_453.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_700.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_126.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_199.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_749.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_556.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_356.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_291.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_537.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_460.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_280.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_392.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_602.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand1_y_left_seg_3_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_729.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_527.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_401.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_405.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_665.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_230.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_409.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_422.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_173.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_615.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_141.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_52.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_892.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_238.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_590.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_262.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_918.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_623.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_415.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_847.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_869.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_549.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_985.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_26.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_543.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_976.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_183.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_259.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_372.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_509.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_833.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_943.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_837.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_574.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_41.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_631.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand3_y_dif_seg_1_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_287.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_753.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_445.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_150.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_234.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_64.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_522.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_317.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_176.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_820.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_941.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_934.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_697.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_38.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_490.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand1_y_top_seg_1_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_220.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_376.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_970.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_486.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_693.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_2.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand1_y_bot_seg_2_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_431.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_608.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_953.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_44.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand5_y_dif_seg_3_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_840.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_983.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_261.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_311.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_658.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_131.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_404.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_254.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_830.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_645.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_464.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_8.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_587.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_365.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_180.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_513.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_523.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_936.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_912.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_438.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_817.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_319.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_59.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_193.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_211.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_854.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand4_y_bot_seg_3_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_898.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_795.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand1_y_dif_seg_4_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_104.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_418.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_720.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_712.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_852.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_174.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_985.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_664.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_224.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_66.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_559.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_763.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_793.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_542.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_15.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_652.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_739.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_159.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_90.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_107.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_340.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_308.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_778.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_662.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_331.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_214.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_858.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_39.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_306.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_110.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_557.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_292.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand1_y_dif_seg_2_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_479.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_277.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_877.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_563.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_636.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_274.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_358.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_954.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_399.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_599.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_593.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_239.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_476.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_929.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_528.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_275.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_597.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_45.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_619.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_926.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_271.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_862.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_837.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand3_y_dif_seg_2_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_103.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_267.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_697.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_940.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_226.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_737.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_4.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_478.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_818.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_652.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_364.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_46.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_178.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_55.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand2_y_left_seg_3_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_216.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_368.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_761.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_564.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_719.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_750.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_358.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_340.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_581.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_924.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_690.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_538.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_436.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_399.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_375.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_981.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_918.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_798.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_342.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_394.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_75.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_109.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_906.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_252.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_332.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_428.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_633.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_91.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_330.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_859.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_222.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_386.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_747.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_450.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_620.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_600.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_223.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_954.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_577.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_30.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_75.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_937.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_391.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_48.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_298.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_741.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_860.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_272.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_614.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_950.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_551.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_387.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_774.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand1_y_left_seg_1_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_100.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_865.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_519.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_102.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_594.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_591.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_303.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_155.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_587.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_316.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_907.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_949.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_242.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_449.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_301.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_857.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_642.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_370.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_347.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_694.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_423.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_381.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_720.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_868.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_480.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_633.jpg,Y,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\y\hand3_y_dif_seg_2_cropped.jpeg,Y,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\Y\Y_659.jpg,Y,SignAlphaSet,train
